13-9	9-case	8-dobj
13-10	7-nmod	9-dobj
13-11	4-punct	3-dobj
13-12	4-conj	24-dobj
13-13	13-case	12-dobj
13-14	11-nmod	13-dobj
13-15	4-punct	24-dobj
13-16	16-nummod	17-nummod
13-17	4-conj	15-dobj
13-18	22-punct	24-dobj
13-19	22-nsubj	20-nummod
13-20	21-case	21-mark
13-21	21-case	24-dobj
13-22	21-det	24-advmodCOLemph
13-23	18-nmod	24-dobj
13-24	16-aclCOLrelcl	3-conj
13-25	25-case	24-dobj
13-26	25-case	25-dobj
13-27	25-det	25-dobj
13-28	22-nmod	27-dobj
13-29	22-punct	28-dobj
13-30	0-punct	24-dobj
13-31	30-aux	24-dobj
13-32	30-auxpass	24-dobj
13-33	53-root	24-conj
13-34	34-case	33-dobj
13-35	34-case	34-dobj
13-36	34-det	34-dobj
13-37	34-detCOLposs	36-dobj
13-38	30-nmod	37-dobj
13-39	36-det	38-dobj
13-40	30-nmod	39-nummod
13-41	36-nmod	40-dobj
13-42	30-punct	33-dobj
13-43	40-case	33-dobj
13-44	30-nmod	52-dobj
13-45	43-case	46-mark
13-46	43-case	44-dobj
13-47	43-det	44-dobj
13-48	40-nmod	44-dobj
13-49	43-amod	48-amod
13-50	43-nmod	49-dobj
13-51	45-name	49-dobj
13-52	30-punct	53-root

14-0	1-det	7-dobj
14-1	6-nsubj	7-dobj
14-2	4-case	3-mark
14-3	4-case	1-dobj
14-4	4-det	1-dobj
14-5	1-nmod	4-dobj
14-6	6-aux	7-dobj
14-7	19-root	19-root
14-8	8-det	7-dobj
14-9	6-dobj	7-dobj
14-10	10-case	14-dobj
14-11	6-advmod	10-dobj
14-12	6-punct	14-dobj
14-13	13-nsubj	14-dobj
14-14	6-parataxis	7-conj
14-15	13-advmod	14-dobj
14-16	16-case	14-dobj
14-17	13-nmod	16-dobj
14-18	6-punct	7-dobj

15-0	1-det	2-dobj
15-1	2-nsubj	2-dobj
15-2	34-root	34-root
15-3	5-case	2-dobj
15-4	5-det	2-dobj
15-5	2-nmod	33-dobj
15-6	8-case	7-mark
15-7	8-case	33-dobj
15-8	8-det	7-dobj
15-9	5-nmod	33-dobj
15-10	8-amod	9-amod
15-11	2-cc	10-cc
15-12	12-advmod	10-dobj
15-13	23-nsubjpass	26-dobj
15-14	15-case	15-mark
15-15	15-case	13-dobj
15-16	15-det	26-nsubj
15-17	12-nmod	26-dobj
15-18	17-advmod	17-dobj
15-19	15-amod	20-amod
15-20	20-case	21-mark
15-21	20-case	18-dobj
15-22	20-det	18-dobj
15-23	17-nmod	18-dobj
15-24	23-aux	17-dobj
15-25	23-auxpass	26-dobj
15-26	2-conj	10-advcl
15-27	26-case	26-dobj
15-28	26-det	26-dobj
15-29	23-nmod	33-dobj
15-30	28-case	33-dobj
15-31	26-nmod	30-dobj
15-32	28-amod	31-amod
15-33	2-punct	2-dobj

16-0	1-det	3-nsubj
16-1	3-dobj	3-dobj
16-2	3-dobj	1-mark
16-3	32-root	32-root
16-4	5-case	3-dobj
16-5	3-nmod	4-dobj
16-6	8-punct	21-dobj
16-7	8-det	21-dobj
16-8	3-xcomp	7-dobj
16-9	8-punct	21-dobj
16-10	3-cc	9-cc
16-11	3-punct	21-dobj
16-12	14-case	11-conj
16-13	14-case	12-dobj
16-14	14-det	12-dobj
16-15	20-nmod	12-dobj
16-16	14-amod	15-amod
16-17	14-punct	16-dobj
16-18	18-case	16-dobj
16-19	20-nmod	16-dobj
16-20	20-aux	21-dobj
16-21	3-conj	3-ccomp
16-22	22-mark	24-cc
16-23	20-xcomp	24-mark
16-24	20-xcomp	21-conj
16-25	22-dobj	24-dobj
16-26	26-case	24-dobj
16-27	26-det	26-det
16-28	22-nmod	27-dobj
16-29	22-punct	31-dobj
16-30	22-advmod	29-dobj
16-31	3-punct	3-dobj

17-0	1-det	5-dobj
17-1	22-root	0-dobj
17-2	3-case	0-dobj
17-3	1-nmod	0-dobj
17-4	1-punct	5-dobj
17-5	1-acl	22-root
17-6	7-case	5-dobj
17-7	5-nmod	6-dobj
17-8	9-det	9-advmodCOLemph
17-9	5-dobj	7-dobj
17-10	11-punct	21-dobj
17-11	9-appos	21-dobj
17-12	11-punct	11-dobj
17-13	9-cc	12-cc
17-14	9-conj	12-dobj
17-15	9-cc	14-cc
17-16	17-nummod	14-nummod
17-17	9-conj	14-dobj
17-18	19-punct	21-dobj
17-19	17-appos	18-dobj
17-20	19-punct	18-dobj
17-21	1-punct	5-dobj

18-0	1-aux	1-dobj
18-1	7-root	7-root
18-2	4-advmod	1-dobj
18-3	4-det	2-dobj
18-4	1-nmod	3-dobj
18-5	4-advmod	4-dobj
18-6	1-punct	1-dobj

19-0	6-nmod	6-dobj
19-1	0-punct	6-dobj
19-2	3-punct	6-dobj
19-3	6-vocative	2-dobj
19-4	3-punct	6-dobj
19-5	6-aux	6-dobj
19-6	21-root	21-root
19-7	9-case	6-dobj
19-8	9-amod	7-amod
19-9	6-nmod	8-dobj
19-10	12-det	9-dobj
19-11	12-detCOLposs	9-dobj
19-12	6-dobj	11-dobj
19-13	6-cc	12-cc
19-14	15-case	8-dobj
19-15	16-nmod	6-dobj
19-16	6-conj	6-conj
19-17	18-mark	18-mark
19-18	16-ccomp	16-xcomp
19-19	18-advmod	18-dobj
19-20	6-punct	6-dobj

20-0	3-nsubj	3-dobj
20-1	0-cc	2-cc
20-2	0-conj	3-dobj
20-3	16-root	16-root
20-4	6-case	3-nmod
20-5	6-case	3-dobj
20-6	6-det	5-dobj
20-7	3-nmod	16-root
20-8	9-case	9-mark
20-9	9-case	7-dobj
20-10	9-det	7-dobj
20-11	6-nmod	7-dobj
20-12	12-case	11-dobj
20-13	12-det	14-advmodCOLemph
20-14	3-nmod	12-dobj
20-15	3-punct	7-dobj

21-0	1-nsubj	1-dobj
21-1	7-root	7-root
21-2	3-case	1-dobj
21-3	1-nmod	2-dobj
21-4	5-case	3-dobj
21-5	3-nmod	3-dobj
21-6	1-punct	1-dobj

22-0	4-cc	1-cc
22-1	2-det	4-dobj
22-2	4-nsubj	1-dobj
22-3	4-aux	4-dobj
22-4	6-root	6-root
22-5	4-punct	4-dobj

23-0	2-case	4-cc
23-1	2-det	2-det
23-2	4-nmod	0-dobj
23-3	4-aux	4-dobj
23-4	25-root	25-root
23-5	7-det	4-dobj
23-6	7-detCOLposs	5-dobj
23-7	4-dobj	6-dobj
23-8	10-case	7-dobj
23-9	10-det	8-dobj
23-10	7-nmod	17-dobj
23-11	10-amod	10-amod
23-12	4-cc	11-cc
23-13	14-case	11-dobj
23-14	17-advmod	13-dobj
23-15	16-case	17-cc
23-16	14-advmod	17-dobj
23-17	4-conj	4-conj
23-18	19-det	17-dobj
23-19	17-dobj	24-dobj
23-20	22-case	21-mark
23-21	22-case	19-dobj
23-22	22-det	23-advmodCOLemph
23-23	19-nmod	19-dobj
23-24	4-punct	4-dobj

24-0	3-advmod	3-dobj
24-1	3-aux	0-dobj
24-2	3-aux	3-dobj
24-3	7-root	7-root
24-4	5-det	3-dobj
24-5	3-dobj	3-dobj
24-6	3-punct	3-dobj

25-0	1-cop	7-root
25-1	7-root	0-dobj
25-2	4-case	1-dobj
25-3	4-det	4-advmodCOLemph
25-4	1-nmod	2-dobj
25-5	1-punct	0-dobj
25-6	1-punct	0-dobj

26-0	1-det	6-dobj
26-1	6-nmod	0-dobj
26-2	3-case	6-dobj
26-3	1-advmod	2-dobj
26-4	6-nsubj	2-dobj
26-5	6-aux	6-dobj
26-6	12-root	12-root
26-7	9-case	6-dobj
26-8	9-det	7-dobj
26-9	6-nmod	8-dobj
26-10	9-punct	6-dobj
26-11	6-punct	6-dobj

27-0	7-root	7-root
27-1	4-case	2-mark
27-2	4-case	0-dobj
27-3	4-det	0-dobj
27-4	4-detCOLposs	0-dobj
27-5	0-nmod	4-dobj
27-6	0-punct	0-dobj

28-0	1-det	4-dobj
28-1	4-nsubj	0-dobj
28-2	4-dobj	1-dobj
28-3	4-aux	4-dobj
28-4	12-root	12-root
28-5	10-mark	6-mark
28-6	10-nsubj	4-dobj
28-7	10-neg	6-dobj
28-8	10-expl	10-dobj
28-9	10-aux	10-dobj
28-10	4-advcl	4-conj
28-11	4-punct	4-dobj

29-0	3-advmod	3-dobj
29-1	3-aux	0-dobj
29-2	3-aux	3-dobj
29-3	17-root	17-root
29-4	5-case	3-dobj
29-5	3-nmod	4-dobj
29-6	10-case	7-mark
29-7	10-case	5-dobj
29-8	10-det	5-dobj
29-9	10-detCOLposs	5-dobj
29-10	10-amod	9-amod
29-11	5-nmod	10-dobj
29-12	5-punct	10-dobj
29-13	5-appos	16-dobj
29-14	12-name	13-dobj
29-15	12-name	14-dobj
29-16	3-punct	3-dobj

30-0	5-cc	17-cc
30-1	5-cc	17-mark
30-2	5-iobj	3-mark
30-3	5-iobj	17-dobj
30-4	5-advmod	3-dobj
30-5	5-aux	6-dobj
30-6	18-root	4-acl
30-7	9-case	6-dobj
30-8	9-detCOLpredet	7-det
30-9	9-det	10-advmodCOLemph
30-10	5-nmod	8-dobj
30-11	5-punct	17-dobj
30-12	5-nsubj	17-dobj
30-13	13-case	17-dobj
30-14	11-nmod	13-dobj
30-15	13-name	14-dobj
30-16	5-punct	13-dobj
30-17	5-punct	18-root

31-0	1-det	3-dobj
31-1	3-nsubj	0-dobj
31-2	3-aux	3-dobj
31-3	21-root	21-root
31-4	3-punct	3-dobj
31-5	8-punct	20-dobj
31-6	8-case	20-mark
31-7	8-case	6-dobj
31-8	8-det	20-dobj
31-9	16-nmod	8-dobj
31-10	10-case	20-dobj
31-11	8-nmod	10-dobj
31-12	8-amod	11-amod
31-13	8-punct	12-dobj
31-14	14-det	12-dobj
31-15	16-nsubjpass	12-dobj
31-16	16-auxpass	12-dobj
31-17	3-parataxis	12-conj
31-18	18-advmod	17-dobj
31-19	16-xcomp	18-amod
31-20	3-punct	3-dobj

32-0	1-det	2-nsubj
32-1	2-nsubj	2-dobj
32-2	37-root	37-root
32-3	4-case	2-dobj
32-4	2-nmod	3-dobj
32-5	6-det	7-dobj
32-6	2-dobj	7-dobj
32-7	6-acl	2-conj
32-8	10-case	7-conj
32-9	10-case	8-dobj
32-10	10-det	19-dobj
32-11	7-nmod	10-dobj
32-12	12-case	11-dobj
32-13	10-nmod	12-dobj
32-14	2-punct	19-dobj
32-15	16-det	19-dobj
32-16	16-amod	15-amod
32-17	18-nsubjpass	16-dobj
32-18	18-auxpass	19-dobj
32-19	2-parataxis	7-conj
32-20	21-case	19-conj
32-21	21-case	20-dobj
32-22	21-det	20-dobj
32-23	18-nmod	22-dobj
32-24	21-amod	23-amod
32-25	24-case	24-dobj
32-26	18-nmod	25-dobj
32-27	24-cc	29-cc
32-28	27-case	29-dobj
32-29	24-conj	19-ccomp
32-30	27-dobj	29-dobj
32-31	32-case	29-advcl
32-32	32-case	29-dobj
32-33	32-det	36-advmodCOLemph
32-34	32-amod	33-amod
32-35	27-nmod	34-dobj
32-36	2-punct	29-dobj

33-0	3-cc	1-cc
33-1	3-advmod	3-dobj
33-2	3-nsubj	3-dobj
33-3	13-root	13-root
33-4	5-case	3-dobj
33-5	3-nmod	4-dobj
33-6	5-cc	5-cc
33-7	8-case	5-dobj
33-8	5-conj	7-dobj
33-9	11-case	8-dobj
33-10	11-det	11-advmodCOLemph
33-11	8-nmod	9-dobj
33-12	3-punct	3-dobj

34-0	2-dobj	2-dobj
34-1	2-aux	2-dobj
34-2	5-root	5-root
34-3	2-punct	2-dobj
34-4	2-punct	2-dobj

35-0	3-nmod	3-dobj
35-1	3-nsubj	0-dobj
35-2	3-aux	3-dobj
35-3	33-root	33-root
35-4	5-det	3-dobj
35-5	3-dobj	3-dobj
35-6	9-case	3-conj
35-7	9-case	6-dobj
35-8	9-det	6-dobj
35-9	9-detCOLposs	6-dobj
35-10	3-nmod	9-dobj
35-11	9-amod	10-amod
35-12	12-mark	13-dobj
35-13	3-advcl	3-ccomp
35-14	14-punct	13-dobj
35-15	12-xcomp	13-amod
35-16	14-punct	15-dobj
35-17	17-det	15-dobj
35-18	12-dobj	17-dobj
35-19	20-case	20-mark
35-20	20-case	18-dobj
35-21	20-det	18-dobj
35-22	17-nmod	18-dobj
35-23	12-cc	24-cc
35-24	12-conj	15-conj
35-25	24-det	24-dobj
35-26	22-dobj	32-dobj
35-27	28-case	28-mark
35-28	28-case	26-dobj
35-29	28-det	30-advmodCOLemph
35-30	28-detCOLposs	26-dobj
35-31	24-nmod	30-dobj
35-32	3-punct	3-dobj

36-0	1-det	1-advmodCOLemph
36-1	5-nsubj	5-dobj
36-2	5-expl	1-dobj
36-3	5-aux	1-dobj
36-4	5-advmod	5-dobj
36-5	15-root	15-root
36-6	9-case	7-mark
36-7	9-case	5-dobj
36-8	9-det	7-dobj
36-9	9-punct	14-dobj
36-10	5-nmod	14-dobj
36-11	9-punct	14-dobj
36-12	12-case	14-dobj
36-13	9-nmod	12-dobj
36-14	5-punct	5-dobj

37-0	3-punct	3-dobj
37-1	3-nsubj	3-dobj
37-2	3-iobj	3-dobj
37-3	9-root	9-root
37-4	5-det	3-dobj
37-5	3-dobj	4-dobj
37-6	5-compound	5-dobj
37-7	3-punct	3-dobj
37-8	3-punct	3-dobj

38-0	1-det	5-dobj
38-1	8-nsubj	0-dobj
38-2	3-case	1-dobj
38-3	1-nmod	0-dobj
38-4	8-neg	5-dobj
38-5	8-cop	31-root
38-6	8-det	5-dobj
38-7	8-amod	5-amod
38-8	31-root	7-dobj
38-9	11-case	10-mark
38-10	11-case	8-dobj
38-11	11-det	7-dobj
38-12	8-nmod	7-dobj
38-13	8-cc	7-cc
38-14	14-det	7-dobj
38-15	8-conj	30-dobj
38-16	17-case	17-mark
38-17	17-case	15-dobj
38-18	17-det	15-dobj
38-19	14-nmod	18-dobj
38-20	17-amod	15-amod
38-21	8-punct	30-dobj
38-22	8-cc	21-cc
38-23	22-det	21-dobj
38-24	8-conj	30-dobj
38-25	25-case	26-mark
38-26	25-case	24-dobj
38-27	25-det	24-dobj
38-28	22-nmod	27-dobj
38-29	25-amod	28-amod
38-30	8-punct	5-dobj

39-0	5-advmod	5-dobj
39-1	2-advmod	5-dobj
39-2	3-nummod	3-nummod
39-3	5-nmod	1-dobj
39-4	3-advmod	5-dobj
39-5	15-root	15-root
39-6	7-det	5-dobj
39-7	5-nsubj	5-dobj
39-8	7-acl	5-conj
39-9	11-case	8-conj
39-10	11-case	9-dobj
39-11	11-det	14-advmodCOLemph
39-12	8-nmod	14-dobj
39-13	11-amod	12-amod
39-14	5-punct	5-dobj

40-0	1-punct	1-dobj
40-1	19-root	19-root
40-2	5-case	3-mark
40-3	5-case	1-dobj
40-4	5-det	3-dobj
40-5	5-amod	3-dobj
40-6	1-nmod	15-dobj
40-7	8-case	8-mark
40-8	8-case	6-dobj
40-9	8-det	15-dobj
40-10	5-nmod	9-dobj
40-11	10-case	10-dobj
40-12	8-nmod	10-dobj
40-13	1-punct	15-dobj
40-14	1-punct	15-dobj
40-15	1-parataxis	1-conj
40-16	15-det	15-dobj
40-17	13-nsubj	16-dobj
40-18	1-punct	1-dobj

41-0	3-punct	4-dobj
41-1	3-vocative	0-dobj
41-2	1-punct	4-dobj
41-3	9-root	4-mark
41-4	9-root	9-root
41-5	3-expl	4-dobj
41-6	3-dobj	5-dobj
41-7	3-punct	5-dobj
41-8	3-punct	4-dobj

42-0	1-case	4-dobj
42-1	10-nmod	0-dobj
42-2	4-nsubj	4-dobj
42-3	4-advmod	4-dobj
42-4	1-aclCOLrelcl	27-root
42-5	1-punct	4-dobj
42-6	7-det	4-dobj
42-7	10-nsubj	4-dobj
42-8	10-neg	7-dobj
42-9	10-aux	10-dobj
42-10	27-root	4-conj
42-11	12-det	10-dobj
42-12	10-dobj	27-root
42-13	16-case	14-mark
42-14	16-case	27-root
42-15	16-det	14-dobj
42-16	16-amod	14-dobj
42-17	10-nmod	16-dobj
42-18	16-amod	17-amod
42-19	16-nmod	18-dobj
42-20	18-name	19-dobj
42-21	22-case	26-dobj
42-22	22-det	21-dobj
42-23	10-nmod	26-dobj
42-24	24-case	23-dobj
42-25	22-nmod	23-dobj
42-26	10-punct	14-dobj

43-0	1-case	7-dobj
43-1	7-nmod	0-dobj
43-2	1-punct	7-dobj
43-3	4-case	2-dobj
43-4	7-nmod	3-dobj
43-5	4-punct	7-dobj
43-6	7-expl	7-dobj
43-7	57-root	57-root
43-8	10-nummod	7-nummod
43-9	10-punct	32-dobj
43-10	7-nsubj	32-dobj
43-11	14-punct	10-dobj
43-12	11-punct	32-dobj
43-13	14-det	32-nsubj
43-14	10-appos	32-dobj
43-15	17-case	16-mark
43-16	17-case	14-dobj
43-17	17-det	14-dobj
43-18	14-nmod	17-dobj
43-19	20-case	18-dobj
43-20	20-punct	32-dobj
43-21	17-nmod	32-dobj
43-22	20-name	21-dobj
43-23	20-punct	32-dobj
43-24	20-cc	25-cc
43-25	26-case	32-dobj
43-26	26-punct	32-dobj
43-27	20-conj	26-dobj
43-28	26-name	32-nsubj
43-29	26-punct	32-dobj
43-30	7-punct	32-dobj
43-31	7-parataxis	32-dobj
43-32	30-cop	7-conj
43-33	33-det	32-dobj
43-34	30-nsubj	43-dobj
43-35	37-case	36-mark
43-36	37-case	43-dobj
43-37	37-det	43-nsubj
43-38	37-nummod	37-nummod
43-39	33-nmod	38-dobj
43-40	37-punct	43-dobj
43-41	40-det	43-dobj
43-42	37-amod	43-dobj
43-43	40-acl	32-ccomp
43-44	43-case	43-dobj
43-45	41-nmod	44-dobj
43-46	40-punct	43-dobj
43-47	46-det	43-dobj
43-48	40-conj	43-dobj
43-49	46-punct	56-dobj
43-50	49-nummod	51-nummod
43-51	46-nmod	49-dobj
43-52	49-advmod	51-dobj
43-53	46-punct	56-dobj
43-54	53-case	53-cc
43-55	46-nmod	54-dobj
43-56	7-punct	7-dobj

44-0	2-aux	2-dobj
44-1	2-auxpass	2-dobj
44-2	39-root	39-root
44-3	2-punct	2-dobj
44-4	5-case	2-dobj
44-5	2-nmod	11-dobj
44-6	7-case	5-dobj
44-7	5-nmod	6-dobj
44-8	2-punct	11-dobj
44-9	2-advmod	8-dobj
44-10	11-mark	11-dobj
44-11	9-acl	2-conj
44-12	11-dobj	11-dobj
44-13	14-case	12-dobj
44-14	12-nmod	12-dobj
44-15	16-advmod	14-dobj
44-16	12-amod	15-amod
